Time,Vsa,Isa,Pmax,Psa,Psaold,Dp
277,26.38093903,0.178591083,4.769078161,4.711400472,0.841414113,3.869986359
278,25.39808581,0.187855573,4.769078161,4.771171963,0.896291243,3.87488072
279,24.40672677,0.192506104,4.769078161,4.698443882,0.904479127,3.793964755
280,25.39821205,0.187904142,4.769078161,4.772429244,0.896759222,3.875670021
281,26.38113994,0.178676636,4.774271798,4.713693338,0.842226869,3.871466469
282,25.3983072,0.18795291,4.774271798,4.773685747,0.897228128,3.87645762
283,24.40695988,0.192610248,4.774271798,4.701030595,0.905466669,3.795563927
284,25.39843313,0.188001472,4.774271798,4.774942815,0.897696278,3.877246537
285,26.3813408,0.178762164,4.774271798,4.715985571,0.843039786,3.872945785
286,25.39852856,0.188050233,4.774271798,4.776199214,0.898165375,3.878033839
287,24.40719296,0.192714378,4.774271798,4.70361701,0.906454626,3.797162384
288,25.39865419,0.188098785,4.774271798,4.777455994,0.898633668,3.878822326
289,26.38154161,0.178847664,4.779458078,4.71827709,0.843852836,3.874424254
290,25.3987499,0.188147531,4.779458078,4.778712084,0.89910288,3.879609204
291,24.40742601,0.192818504,4.779458078,4.70620337,0.907443093,3.798760276
292,25.39887523,0.188196079,4.779458078,4.779968729,0.899571373,3.880397357
293,26.38174238,0.178933139,4.779458078,4.720567976,0.844666046,3.87590193
294,26.38179273,0.178954501,4.779458078,4.721140553,0.844869352,3.876271202
295,26.38184291,0.17897586,4.779458078,4.721713023,0.845072649,3.876640374
296,26.38189308,0.178997219,4.779458078,4.722285493,0.845275971,3.877009523
297,26.38194325,0.179018581,4.779458078,4.722858045,0.845479345,3.877378699
298,26.66471291,0.175107704,4.784637625,4.669196655,0.817612306,3.85158435
299,26.66284676,0.175156821,4.784637625,4.670179477,0.818013791,3.852165687
300,26.66289511,0.175177096,4.784637625,4.670728536,0.818204661,3.852523875
301,26.66288823,0.175173632,4.784637625,4.670634971,0.818172092,3.852462879
302,26.66287984,0.175170172,4.784637625,4.670541248,0.818139514,3.852401734
303,26.66287145,0.175166701,4.784637625,4.670447231,0.818106834,3.852340397
304,26.66286306,0.17516324,4.786053711,4.670353481,0.818074248,3.852279234
305,26.66285467,0.175159769,4.786053711,4.670259465,0.818041569,3.852217896
