Time,Vsa,Isa,Pmax,Psa,Psaold,dP
27082.00001,16.31884453,1.051477334,17.21820785,17.15889514,18.10455528,-0.945660141
27083.00001,15.42800173,1.116032893,17.21817246,17.2181574,19.21604682,-1.997889416
27084.00001,14.5349978,1.180724517,17.21815177,17.16182826,20.32989394,-3.168065678
27085.00001,15.42797336,1.11603048,17.21810435,17.21808852,19.21592927,-1.997840753
27086.00001,16.31880746,1.051479838,17.21807765,17.15889702,18.10446151,-0.945564482
27087.00001,15.42794284,1.116026965,17.21801822,17.21800022,19.21577262,-1.997772397
27088.00001,14.53491674,1.180709864,17.21798553,17.16151957,20.32944535,-3.167925783
27089.00001,15.42790941,1.116022396,17.21791411,17.21789243,19.21557776,-1.99768533
27090.00001,16.31876046,1.051478144,17.21787544,17.15881996,18.1042197,-0.945399747
27091.00001,15.42787379,1.116016715,17.21779206,17.21776503,19.21534374,-1.99757871
27092.00001,14.53482528,1.180690752,17.21774741,17.16113379,20.32883515,-3.167701357
27093.00001,15.42783524,1.11600996,17.2176521,17.21761779,19.21507123,-1.997453443
27094.00001,16.31870341,1.0514722,17.21754878,17.15866298,18.10377389,-0.945110915
27095.00001,15.42779446,1.116002071,17.21749419,17.21745057,19.21475917,-1.997308602
27096.00001,14.53472328,1.180667111,17.21737896,17.16066974,20.32799308,-3.167323334
27097.00001,15.42775067,1.115993097,17.21731843,17.21726326,19.21440852,-1.997145261
27098.00001,16.31863613,1.051461933,17.21719133,17.15842468,18.10322127,-0.944796591
27099.00001,15.42770464,1.115982974,17.21712487,17.21705571,19.2140182,-1.996962499
27100.00001,14.53461054,1.18063887,17.21698591,17.16012617,20.3270428,-3.166916629
27101.00001,15.42765556,1.115971747,17.21683899,17.21682773,19.21350589,-1.996678158
27102.00001,16.31855844,1.051447281,17.21676264,17.15810391,18.10251827,-0.944414361
27103.00001,15.42760422,1.11595935,17.2166039,17.21657917,19.21303009,-1.996450919
27104.00001,14.53448692,1.180605958,17.21652164,17.15950185,20.32592803,-3.166426179
27105.00001,15.42754977,1.115945835,17.21635111,17.21630991,19.21251532,-1.996205414
27106.00001,16.31847023,1.051428182,17.21617264,17.15769949,18.1015691,-0.943869607
27107.00001,15.427493,1.115931132,17.21608053,17.21601973,19.21196024,-1.995940516
27108.00001,14.53435223,1.180568303,17.2158903,17.15879554,20.32453439,-3.165738849
27109.00001,15.42743306,1.115915296,17.21579233,17.21570853,19.21136599,-1.995657464
27110.00001,16.3183713,1.05140456,17.21559037,17.15721,18.10055021,-0.943340214
27111.00001,15.42737076,1.115898252,17.21538048,17.21537606,19.21061299,-1.99523693
27112.00001,14.5342063,1.180525825,17.2152727,17.15800587,20.32307401,-3.165068131
27113.00001,15.4273053,1.115880053,17.21505113,17.21502226,19.20993217,-1.994909913
27114.00001,16.31826148,1.051376351,17.21493751,17.15663421,18.09937819,-0.94274398
27115.00001,15.42723741,1.115860631,17.21470427,17.21464686,19.20921077,-1.994563905
27116.00001,14.5340489,1.180478456,17.21446314,17.15713161,20.32130287,-3.164171259
27117.00001,15.4271663,1.11584003,17.21433976,17.21424971,19.2084494,-1.994199693
27118.00001,16.31814062,1.051343478,17.214087,17.15597072,18.0979181,-0.941947383
27119.00001,15.42709272,1.115818192,17.21382636,17.2138307,19.2075006,-1.993669896
27120.00001,14.53387988,1.180426112,17.21369325,17.15617133,20.319493,-3.163321674
27121.00001,15.42704721,1.115807544,17.21360286,17.21361566,19.20706793,-1.993452268
27122.00001,16.31806837,1.051329235,17.2136029,17.15566234,18.09716398,-0.941501637
27123.00001,15.42703193,1.115808343,17.21360088,17.21361094,19.20707948,-1.993468535
27124.00001,14.53383388,1.180422082,17.21359678,17.15605844,20.31930975,-3.163251304
27125.00001,15.42701498,1.115808633,17.21358238,17.2135965,19.20706383,-1.99346733
27126.00001,16.31804973,1.051335378,17.21357208,17.15574298,18.09723731,-0.941494328
27127.00001,15.42699715,1.115808358,17.21355972,17.21357235,19.2070338,-1.99346145
27128.00001,14.53378266,1.180415744,17.2135453,17.15590587,20.31913987,-3.163234003
27129.00001,15.42697762,1.115807565,17.21352881,17.21353834,19.20698568,-1.993447333
27130.00001,16.31802609,1.051339421,17.21351027,17.1557841,18.09724192,-0.941457814
27131.00001,15.42695724,1.115806201,17.21348964,17.21349455,19.20691849,-1.99342394
27132.00001,14.53372621,1.180407168,17.21346696,17.15571459,20.31889978,-3.163185188
27133.00001,15.42693513,1.115804315,17.21344222,17.21344078,19.2068331,-1.993392315
27134.00001,16.31799741,1.051341339,17.21341542,17.15578525,18.09717522,-0.941389976
27135.00001,15.42691215,1.115801849,17.21338657,17.2133771,19.20672856,-1.993351461
27136.00001,14.53366444,1.180396323,17.21332271,17.15548406,20.31854283,-3.163058764
27137.00001,15.42688745,1.115798863,17.2132877,17.21330348,19.20656684,-1.99326337
27138.00001,16.31796361,1.051341112,17.21325065,17.15574601,18.09699807,-0.941252068
27139.00001,15.42686183,1.115795286,17.21321155,17.2132197,19.20642029,-1.993200595
27140.00001,14.53359728,1.180383192,17.2131704,17.15521395,20.31813702,-3.162923071
27141.00001,15.42683448,1.11579118,17.21312717,17.21312586,19.20625548,-1.993129624
27142.00001,16.31792465,1.051338717,17.21308189,17.15566597,18.09677943,-0.941113466
27143.00001,15.42680623,1.115786478,17.21303456,17.21302179,19.20607122,-1.993049427
27144.00001,14.53352475,1.180367747,17.2129852,17.15490386,20.31765255,-3.162748693
27145.00001,15.42677621,1.115781243,17.21293379,17.21290754,19.20586867,-1.992961131
27146.00001,16.31788046,1.051334124,17.21282487,17.15554456,18.09643015,-0.940885598
27147.00001,15.42674526,1.11577541,17.21276736,17.21278302,19.20558255,-1.992799535
27148.00001,14.53344669,1.18034996,17.21270781,17.15455322,20.31701898,-3.162465757
27149.00001,15.42671255,1.115769033,17.21264624,17.21264814,19.20533764,-1.992689499
27150.00001,16.317831,1.051327317,17.21258263,17.15538148,18.09605831,-0.940676833
27151.00001,15.42667889,1.11576205,17.21251693,17.21250286,19.20507317,-1.992570311
27152.00001,14.53336308,1.180329811,17.21244919,17.15416169,20.31636689,-3.162205202
27153.00001,15.42664347,1.115754516,17.21237943,17.21234712,19.20479008,-1.992442961
27154.00001,16.31777621,1.051318268,17.21230764,17.15517622,18.09561345,-0.940437229
27155.00001,15.42660705,1.115746375,17.21215798,17.21218089,19.20440288,-1.992221988
27156.00001,14.53327384,1.180307267,17.21208013,17.15372873,20.31554326,-3.161814523
27157.00001,15.42656886,1.115737675,17.21200025,17.21200407,19.20407714,-1.992073074
27158.00001,16.31771601,1.051306956,17.21191836,17.15492835,18.0950095,-0.940081149
27159.00001,15.42652969,1.115728361,17.21183436,17.21181669,19.20373174,-1.991915057
